MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
cbaecc283d7764c899ab657f,AK4LTWCG,2023-07-05T23:58:14.886Z,minute,13.58,13.58,1,23.97,23.97,1,23,23,1,25.39,25.39,1,27.38,27.38,1,25.55,25.55,1,12.95,12.95,1,86.82,86.82,1,26.31,26.31,1
9fe3e9469c0d6ba06bd010e8,AK4LTWCG,2023-07-05T23:40:45.270Z,minute,14.85,14.85,1,24.89,24.89,1,22.92,22.92,1,26.22,26.22,1,27.08,27.08,1,26.39,26.39,1,13.14,13.14,1,86.82,86.82,1,26.32,26.32,1
e25dabe8c7e01f3da4d996fe,AK4LTWCG,2023-07-05T23:23:18.698Z,minute,43.43,43.43,1,104.18,104.18,1,77.6,77.6,1,112,112,1,96.08,96.08,1,112.91,112.91,1,15.19,15.19,1,86.67,86.67,1,26.34,26.34,1
14cb286ffc043fa5a0a00919,AK4LTWCG,2023-07-05T23:05:46.043Z,minute,42.97,42.97,1,103.72,103.72,1,70.08,70.08,1,110.49,110.49,1,82.21,82.21,1,111.13,111.13,1,16.85,16.85,1,86.56,86.56,1,26.32,26.32,1
b9a2341442d4e0072c782e17,AK4LTWCG,2023-07-05T22:48:16.427Z,minute,16.36,16.36,1,27.72,27.72,1,27.83,27.83,1,29.36,29.36,1,31.8,31.8,1,29.6,29.6,1,8.32,8.32,1,86.39,86.39,1,26.4,26.4,1
70dfaa7a9c20179ce16b0c49,AK4LTWCG,2023-07-05T22:30:49.364Z,minute,11.38,11.38,1,20.59,20.59,1,20.42,20.42,1,21.83,21.83,1,22.92,22.92,1,21.99,21.99,1,12.78,12.78,1,86.3,86.3,1,26.44,26.44,1
afc5e0f6256296c4cb412d50,AK4LTWCG,2023-07-05T22:13:22.632Z,minute,15.03,15.03,1,25.95,25.95,1,23.89,23.89,1,27.29,27.29,1,28.64,28.64,1,27.47,27.47,1,11.56,11.56,1,85.75,85.75,1,26.56,26.56,1
520c77f5da18bf90aaf3c1f9,AK4LTWCG,2023-07-05T21:55:56.136Z,minute,24.94,24.94,1,48.81,48.81,1,39.52,39.52,1,51.23,51.23,1,51.24,51.24,1,51.61,51.61,1,12,12,1,85.55,85.55,1,26.62,26.62,1
22d59b9da204e55b5ddad5fc,AK4LTWCG,2023-07-05T21:38:29.347Z,minute,18.22,18.22,1,31.99,31.99,1,29.19,29.19,1,33.66,33.66,1,38.14,38.14,1,33.9,33.9,1,9.77,9.77,1,85.5,85.5,1,26.62,26.62,1
1e16eeb9429e2bc743216f54,AK4LTWCG,2023-07-05T21:19:31.858Z,minute,25.19,25.19,1,49.45,49.45,1,39.94,39.94,1,52,52,1,51,51,1,52.36,52.36,1,7.46,7.46,1,85.15,85.15,1,26.62,26.62,1
23c3f4f8f98b79d2fc2fcde6,AK4LTWCG,2023-07-05T21:02:02.074Z,minute,24.18,24.18,1,46.12,46.12,1,38.41,38.41,1,48.82,48.82,1,48.02,48.02,1,49.13,49.13,1,11.23,11.23,1,85.66,85.66,1,26.48,26.48,1
