MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
cc1e365d9c038aa9f76ffc05,AFQWJJCK,2023-07-05T23:55:53.181Z,minute,81.99,81.99,1,195.02,195.02,1,142.74,142.74,1,210.26,210.26,1,157.1,157.1,1,211.61,211.61,1,0.82,0.82,1,86.33,86.33,1,26.5,26.5,1
2c4488382eebabb1b1916dbd,AFQWJJCK,2023-07-05T23:38:27.987Z,minute,113.17,113.17,1,260.75,260.75,1,200.52,200.52,1,283.78,283.78,1,215.7,215.7,1,285.25,285.25,1,10.74,10.74,1,86.01,86.01,1,26.5,26.5,1
8101051519a872facbf45bee,AFQWJJCK,2023-07-05T23:21:02.692Z,minute,187.52,187.52,1,407.97,407.97,1,335.43,335.43,1,448.57,448.57,1,363.52,363.52,1,451.1,451.1,1,-1.57,-1.57,1,86.04,86.04,1,26.48,26.48,1
647d7c17f70688d192f5b510,AFQWJJCK,2023-07-05T23:03:37.541Z,minute,23.82,23.82,1,46.4,46.4,1,37.02,37.02,1,48.92,48.92,1,44.43,44.43,1,49.17,49.17,1,4.01,4.01,1,85.89,85.89,1,26.48,26.48,1
d2f0d04a57d0b84716a40bce,AFQWJJCK,2023-07-05T22:46:08.854Z,minute,49.4,49.4,1,123.71,123.71,1,70.2,70.2,1,129.25,129.25,1,79.2,79.2,1,129.76,129.76,1,-15.75,-15.75,1,85.52,85.52,1,26.56,26.56,1
805e7390a11a42dfd626fe13,AFQWJJCK,2023-07-05T22:28:40.482Z,minute,48.45,48.45,1,117.25,117.25,1,78.3,78.3,1,125.15,125.15,1,83.71,83.71,1,125.67,125.67,1,17.63,17.63,1,85.18,85.18,1,26.65,26.65,1
511ef9db6283de17bfef60d1,AFQWJJCK,2023-07-05T22:11:12.011Z,minute,116.47,116.47,1,267.18,267.18,1,195.61,195.61,1,287.92,287.92,1,216.71,216.71,1,289.54,289.54,1,21.06,21.06,1,85.2,85.2,1,26.68,26.68,1
6eed3ac638accfafb24e2354,AFQWJJCK,2023-07-05T21:53:46.692Z,minute,22.2,22.2,1,43.97,43.97,1,36.78,36.78,1,46.41,46.41,1,45.2,45.2,1,46.71,46.71,1,21.68,21.68,1,84.65,84.65,1,26.74,26.74,1
4df91eb81197d4d331ebd4be,AFQWJJCK,2023-07-05T21:36:21.251Z,minute,27.78,27.78,1,58.87,58.87,1,43.98,43.98,1,62.37,62.37,1,56.18,56.18,1,62.82,62.82,1,20.63,20.63,1,84.86,84.86,1,26.67,26.67,1
259b17aa57d0e88bc524ba6e,AFQWJJCK,2023-07-05T21:18:55.843Z,minute,90.08,90.08,1,211.2,211.2,1,141.47,141.47,1,224.43,224.43,1,158.13,158.13,1,225.64,225.64,1,19.81,19.81,1,84.78,84.78,1,26.68,26.68,1
c191894df663bffbf2dd9d42,AFQWJJCK,2023-07-05T21:01:30.353Z,minute,17,17,1,29.98,29.98,1,28.94,28.94,1,31.8,31.8,1,31.36,31.36,1,31.99,31.99,1,23.67,23.67,1,84.55,84.55,1,26.7,26.7,1
bb6aa1eaf7e6bbe4ea96289f,AFQWJJCK,2023-07-05T20:44:01.955Z,minute,32.75,32.75,1,78.41,78.41,1,47.92,47.92,1,82.3,82.3,1,59.29,59.29,1,82.54,82.54,1,20.72,20.72,1,84.29,84.29,1,26.67,26.67,1
f66c2ff58252040e1047919d,AFQWJJCK,2023-07-05T20:26:33.405Z,minute,65.59,65.59,1,158.22,158.22,1,111.68,111.68,1,169.09,169.09,1,127.52,127.52,1,170.22,170.22,1,23.6,23.6,1,84.28,84.28,1,26.68,26.68,1
