MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
64799c659424708107344beb,AH3MQFFJ,2023-06-02T07:38:12.630Z,minute,16.04,16.04,1,28.81,28.81,1,22.73,22.73,1,29.86,29.86,1,27.42,27.42,1,29.99,29.99,1,12.14,12.14,1,81.73,81.73,1,27.54,27.54,1
64799863057d41aea7a7c834,AH3MQFFJ,2023-06-02T07:21:06.172Z,minute,23.33,23.33,1,48.38,48.38,1,33.08,33.08,1,49.97,49.97,1,37.99,37.99,1,50.12,50.12,1,21.34,21.34,1,83.83,83.83,1,26.76,26.76,1
6479945f94247081073439c7,AH3MQFFJ,2023-06-02T07:03:59.623Z,minute,23.64,23.64,1,47.22,47.22,1,34.03,34.03,1,48.84,48.84,1,40.95,40.95,1,49.01,49.01,1,19.65,19.65,1,85.64,85.64,1,26.22,26.22,1
64799061d3d5f8d5bd793f43,AH3MQFFJ,2023-06-02T06:46:56.161Z,minute,24.36,24.36,1,49.04,49.04,1,35.69,35.69,1,50.85,50.85,1,43.18,43.18,1,51.06,51.06,1,18.4,18.4,1,86.54,86.54,1,25.72,25.72,1
64798c5dd3d5f8d5bd7934bf,AH3MQFFJ,2023-06-02T06:29:47.934Z,minute,29.92,29.92,1,69.46,69.46,1,42.88,42.88,1,71.78,71.78,1,54.61,54.61,1,72.12,72.12,1,23.37,23.37,1,87.84,87.84,1,25.34,25.34,1
64798859a0831e970844918c,AH3MQFFJ,2023-06-02T06:12:40.928Z,minute,26.06,26.06,1,54.46,54.46,1,38.67,38.67,1,56.5,56.5,1,47.1,47.1,1,56.74,56.74,1,18.93,18.93,1,88.02,88.02,1,25.1,25.1,1
6479845a057d41aea7a797e2,AH3MQFFJ,2023-06-02T05:55:37.276Z,minute,42.52,42.52,1,103.42,103.42,1,57.17,57.17,1,106.74,106.74,1,67.33,67.33,1,107.07,107.07,1,23.29,23.29,1,88.47,88.47,1,25.05,25.05,1
64798058a0831e9708447f98,AH3MQFFJ,2023-06-02T05:38:30.671Z,minute,31.16,31.16,1,72.28,72.28,1,45.36,45.36,1,75.17,75.17,1,56.33,56.33,1,75.48,75.48,1,20.1,20.1,1,88.21,88.21,1,25.02,25.02,1
64797c58a0831e9708447604,AH3MQFFJ,2023-06-02T05:21:27.005Z,minute,20.61,20.61,1,39.67,39.67,1,29.55,29.55,1,41.04,41.04,1,33.5,33.5,1,41.17,41.17,1,20.71,20.71,1,88.24,88.24,1,25.03,25.03,1
64797855d8b93b2dbaf55ece,AH3MQFFJ,2023-06-02T05:04:20.346Z,minute,25.55,25.55,1,51.71,51.71,1,37.14,37.14,1,53.86,53.86,1,44.39,44.39,1,54.02,54.02,1,19.57,19.57,1,88.27,88.27,1,25.11,25.11,1
647974551a77008f51d03902,AH3MQFFJ,2023-06-02T04:47:16.592Z,minute,19.31,19.31,1,34.66,34.66,1,26.54,26.54,1,36.01,36.01,1,30.38,30.38,1,36.12,36.12,1,19.41,19.41,1,88.11,88.11,1,25.13,25.13,1
64797055d8b93b2dbaf54cbc,AH3MQFFJ,2023-06-02T04:30:11.966Z,minute,11.85,11.85,1,21.38,21.38,1,15.77,15.77,1,22.22,22.22,1,18.19,18.19,1,22.3,22.3,1,15.92,15.92,1,87.99,87.99,1,25.17,25.17,1
64796c53d8b93b2dbaf544f2,AH3MQFFJ,2023-06-02T04:13:06.750Z,minute,10.81,10.81,1,20.43,20.43,1,14.81,14.81,1,21.14,21.14,1,16.77,16.77,1,21.22,21.22,1,17.95,17.95,1,87.76,87.76,1,25.31,25.31,1
647968501a77008f51d01b6f,AH3MQFFJ,2023-06-02T03:56:00.119Z,minute,14.35,14.35,1,26.52,26.52,1,19.73,19.73,1,27.49,27.49,1,22.27,22.27,1,27.58,27.58,1,19.85,19.85,1,88.03,88.03,1,25.38,25.38,1
6479645015d82801f1f1975c,AH3MQFFJ,2023-06-02T03:38:56.527Z,minute,8.46,8.46,1,16.23,16.23,1,12.27,12.27,1,16.85,16.85,1,15.42,15.42,1,16.92,16.92,1,19.56,19.56,1,87.73,87.73,1,25.5,25.5,1
647960518ee317d67083ffc6,AH3MQFFJ,2023-06-02T03:21:53.023Z,minute,7.62,7.62,1,15.36,15.36,1,11.58,11.58,1,15.96,15.96,1,14.04,14.04,1,16.04,16.04,1,15.56,15.56,1,86.66,86.66,1,25.58,25.58,1
64795c518ee317d67083f497,AH3MQFFJ,2023-06-02T03:04:49.229Z,minute,7.65,7.65,1,15.53,15.53,1,12.42,12.42,1,16.11,16.11,1,14.23,14.23,1,16.24,16.24,1,14.69,14.69,1,86.5,86.5,1,25.7,25.7,1
64795852ef1dcd5a2499473d,AH3MQFFJ,2023-06-02T02:47:45.477Z,minute,6.38,6.38,1,13.52,13.52,1,10.12,10.12,1,14.01,14.01,1,13.04,13.04,1,14.11,14.11,1,16.03,16.03,1,86.62,86.62,1,25.81,25.81,1
6479545215d82801f1f16ee1,AH3MQFFJ,2023-06-02T02:30:41.905Z,minute,9.35,9.35,1,18.31,18.31,1,14.65,14.65,1,19.09,19.09,1,18.62,18.62,1,19.24,19.24,1,15.66,15.66,1,86.62,86.62,1,25.89,25.89,1
64795053ef1dcd5a249931cc,AH3MQFFJ,2023-06-02T02:13:38.385Z,minute,14.65,14.65,1,25.05,25.05,1,21.38,21.38,1,26.22,26.22,1,27.81,27.81,1,26.37,26.37,1,17.8,17.8,1,86.67,86.67,1,25.91,25.91,1
64794c5111674e9c266767f7,AH3MQFFJ,2023-06-02T01:56:31.874Z,minute,13.19,13.19,1,23.82,23.82,1,21.33,21.33,1,24.96,24.96,1,26.5,26.5,1,25.17,25.17,1,20.11,20.11,1,86.95,86.95,1,25.92,25.92,1
64794850d36287f9c0d24cad,AH3MQFFJ,2023-06-02T01:39:28.103Z,minute,11.39,11.39,1,21.24,21.24,1,18.25,18.25,1,22.18,22.18,1,22.67,22.67,1,22.32,22.32,1,17.35,17.35,1,86.64,86.64,1,25.91,25.91,1
6479445211674e9c26675603,AH3MQFFJ,2023-06-02T01:22:24.556Z,minute,12.81,12.81,1,22.78,22.78,1,17.81,17.81,1,23.74,23.74,1,21.15,21.15,1,23.86,23.86,1,19.95,19.95,1,87,87,1,25.88,25.88,1
6479404f11674e9c26674fc0,AH3MQFFJ,2023-06-02T01:05:18.238Z,minute,9.92,9.92,1,18.71,18.71,1,15.65,15.65,1,19.54,19.54,1,18.31,18.31,1,19.67,19.67,1,19.64,19.64,1,86.87,86.87,1,25.85,25.85,1
64793c4f64bb21f4e88d7440,AH3MQFFJ,2023-06-02T00:48:14.825Z,minute,10.42,10.42,1,20.18,20.18,1,16.35,16.35,1,21.1,21.1,1,18.42,18.42,1,21.17,21.17,1,19.9,19.9,1,86.59,86.59,1,25.89,25.89,1
6479384564bb21f4e88d6c09,AH3MQFFJ,2023-06-02T00:30:59.283Z,minute,8.62,8.62,1,16.46,16.46,1,14.38,14.38,1,17.13,17.13,1,17.96,17.96,1,17.33,17.33,1,17.94,17.94,1,86.26,86.26,1,25.96,25.96,1
6479344111674e9c266732fa,AH3MQFFJ,2023-06-02T00:13:52.706Z,minute,8,8,1,15.7,15.7,1,13.15,13.15,1,16.33,16.33,1,16.54,16.54,1,16.46,16.46,1,19.1,19.1,1,86.08,86.08,1,26.03,26.03,1
64793042d36287f9c0d20c73,AH3MQFFJ,2023-06-01T23:56:49.149Z,minute,10.81,10.81,1,20.61,20.61,1,18.36,18.36,1,21.59,21.59,1,21.81,21.81,1,21.75,21.75,1,22.28,22.28,1,86.11,86.11,1,26.13,26.13,1
64792c42a40c2a977af8b020,AH3MQFFJ,2023-06-01T23:39:45.425Z,minute,12.39,12.39,1,23.65,23.65,1,19.06,19.06,1,24.56,24.56,1,22.89,22.89,1,24.7,24.7,1,24.54,24.54,1,85.94,85.94,1,26.26,26.26,1
64792842dcfe0c7d02065566,AH3MQFFJ,2023-06-01T23:22:41.759Z,minute,17.75,17.75,1,30.54,30.54,1,27.05,27.05,1,31.88,31.88,1,33.08,33.08,1,32.1,32.1,1,23.36,23.36,1,85.8,85.8,1,26.39,26.39,1
647924439713dd2bbed83b78,AH3MQFFJ,2023-06-01T23:05:37.837Z,minute,16.55,16.55,1,29.21,29.21,1,25.94,25.94,1,30.5,30.5,1,32.99,32.99,1,30.74,30.74,1,24.46,24.46,1,85.33,85.33,1,26.52,26.52,1
64792043dcfe0c7d020645f7,AH3MQFFJ,2023-06-01T22:48:34.166Z,minute,17.81,17.81,1,31.61,31.61,1,24.38,24.38,1,32.75,32.75,1,28.27,28.27,1,32.84,32.84,1,24.64,24.64,1,84.73,84.73,1,26.63,26.63,1
64791c40a40c2a977af889c0,AH3MQFFJ,2023-06-01T22:31:27.359Z,minute,35.69,35.69,1,77.34,77.34,1,48.66,48.66,1,80.06,80.06,1,57.29,57.29,1,80.3,80.3,1,28.7,28.7,1,84.39,84.39,1,26.67,26.67,1
647918409713dd2bbed81915,AH3MQFFJ,2023-06-01T22:14:23.597Z,minute,21.22,21.22,1,41.11,41.11,1,31.25,31.25,1,42.66,42.66,1,39.78,39.78,1,42.86,42.86,1,27.8,27.8,1,83.6,83.6,1,26.74,26.74,1
6479143f9713dd2bbed80ebc,AH3MQFFJ,2023-06-01T21:57:19.522Z,minute,15.75,15.75,1,28.56,28.56,1,24.33,24.33,1,29.67,29.67,1,27.63,27.63,1,29.88,29.88,1,24.05,24.05,1,82.69,82.69,1,26.82,26.82,1
