MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
ea67b753f4aa8a1e3d1f3bf0,AWLFV4CX,2023-06-21T23:50:09.623Z,minute,19,19,1,33.56,33.56,1,27.97,27.97,1,35.19,35.19,1,32.25,32.25,1,35.31,35.31,1,9.7,9.7,1,90.61,90.61,1,24.65,24.65,1
1ba73d5c08b2319684fc048d,AWLFV4CX,2023-06-21T23:33:07.813Z,minute,18.62,18.62,1,31.52,31.52,1,27.23,27.23,1,33.11,33.11,1,29.58,29.58,1,33.22,33.22,1,8.64,8.64,1,90.49,90.49,1,24.72,24.72,1
74bb80f2ea814a97cb9437e7,AWLFV4CX,2023-06-21T23:16:06.113Z,minute,19.19,19.19,1,34.33,34.33,1,28.61,28.61,1,36.13,36.13,1,35.89,35.89,1,36.3,36.3,1,7.72,7.72,1,90.49,90.49,1,24.81,24.81,1
ecdc9579243a520d889a5267,AWLFV4CX,2023-06-21T22:59:04.397Z,minute,20.19,20.19,1,35.44,35.44,1,28.96,28.96,1,37.23,37.23,1,34.27,34.27,1,37.31,37.31,1,8.94,8.94,1,90.53,90.53,1,24.86,24.86,1
990ac8e4413f995e55077d0b,AWLFV4CX,2023-06-21T22:42:02.863Z,minute,19.42,19.42,1,34.53,34.53,1,27.61,27.61,1,36.15,36.15,1,34.85,34.85,1,36.28,36.28,1,8.57,8.57,1,90.3,90.3,1,24.89,24.89,1
f998a06f9d91d76297cd0bea,AWLFV4CX,2023-06-21T22:25:01.422Z,minute,21.77,21.77,1,40.49,40.49,1,31.77,31.77,1,42.45,42.45,1,41.38,41.38,1,42.61,42.61,1,11.45,11.45,1,90.45,90.45,1,24.92,24.92,1
f378846868150b8ff0609971,AWLFV4CX,2023-06-21T22:07:59.963Z,minute,20.17,20.17,1,36.49,36.49,1,30.27,30.27,1,38.38,38.38,1,38.46,38.46,1,38.57,38.57,1,11.84,11.84,1,90.46,90.46,1,24.9,24.9,1
76f94a2b127d61bd365481c3,AWLFV4CX,2023-06-21T21:50:58.413Z,minute,22.55,22.55,1,42.64,42.64,1,33.14,33.14,1,44.67,44.67,1,41.97,41.97,1,44.85,44.85,1,10.66,10.66,1,90.66,90.66,1,24.86,24.86,1
9cb64ae6f7628b3e2cbe5c02,AWLFV4CX,2023-06-21T21:33:53.850Z,minute,23.39,23.39,1,44.6,44.6,1,34.22,34.22,1,46.78,46.78,1,43.34,43.34,1,46.93,46.93,1,9.78,9.78,1,90.77,90.77,1,24.83,24.83,1
bebddb724e7743f8132286c8,AWLFV4CX,2023-06-21T21:16:52.301Z,minute,26.61,26.61,1,55.25,55.25,1,40.19,40.19,1,58.01,58.01,1,53.03,53.03,1,58.29,58.29,1,10.26,10.26,1,90.87,90.87,1,24.83,24.83,1
f2d44508007190c485e62bb4,AWLFV4CX,2023-06-21T20:59:47.505Z,minute,25.61,25.61,1,51.41,51.41,1,37.19,37.19,1,53.79,53.79,1,48.33,48.33,1,53.97,53.97,1,9.97,9.97,1,91.42,91.42,1,24.81,24.81,1
71d2c30a08455fba1a6f12a5,AWLFV4CX,2023-06-21T20:42:42.778Z,minute,29.75,29.75,1,64.97,64.97,1,43.94,43.94,1,68.26,68.26,1,60.24,60.24,1,68.6,68.6,1,12.69,12.69,1,91.77,91.77,1,24.79,24.79,1
7931438411518e860110c96c,AWLFV4CX,2023-06-21T20:25:37.884Z,minute,29.57,29.57,1,65.21,65.21,1,43.18,43.18,1,68.33,68.33,1,57.76,57.76,1,68.61,68.61,1,13.18,13.18,1,91.8,91.8,1,24.75,24.75,1
883b70d6a0d0d13f79ed25ef,AWLFV4CX,2023-06-21T20:08:36.061Z,minute,30.39,30.39,1,67.99,67.99,1,44.61,44.61,1,71.38,71.38,1,60.45,60.45,1,71.7,71.7,1,15.27,15.27,1,92.1,92.1,1,24.71,24.71,1
dfab98d22db8bd59e3b747a5,AWLFV4CX,2023-06-21T19:51:33.924Z,minute,35.61,35.61,1,86.87,86.87,1,52.37,52.37,1,91.3,91.3,1,70.57,70.57,1,91.79,91.79,1,14.73,14.73,1,91.77,91.77,1,24.61,24.61,1
7109094e6dc3144f03466d81,AWLFV4CX,2023-06-21T19:34:31.999Z,minute,34.19,34.19,1,82.17,82.17,1,50.17,50.17,1,86.45,86.45,1,68.05,68.05,1,86.87,86.87,1,13.51,13.51,1,91.83,91.83,1,24.59,24.59,1
02c5832322f94eb3fb07e8a7,AWLFV4CX,2023-06-21T19:17:26.873Z,minute,27.61,27.61,1,58.52,58.52,1,41,41,1,61.51,61.51,1,54.57,54.57,1,61.77,61.77,1,15.62,15.62,1,91.93,91.93,1,24.54,24.54,1
9e08c0e0b2b901a830f6a404,AWLFV4CX,2023-06-21T19:00:24.410Z,minute,27.39,27.39,1,57.47,57.47,1,39.78,39.78,1,60.06,60.06,1,54.78,54.78,1,60.34,60.34,1,16.76,16.76,1,92.09,92.09,1,24.48,24.48,1
b9d0787dcc22055fb8ca9215,AWLFV4CX,2023-06-21T18:43:22.409Z,minute,27,27,1,56.92,56.92,1,38.61,38.61,1,59.37,59.37,1,51.25,51.25,1,59.6,59.6,1,16.29,16.29,1,91.9,91.9,1,24.45,24.45,1
f7e3c181f1f3f53bca586d88,AWLFV4CX,2023-06-21T18:26:20.462Z,minute,26,26,1,54.32,54.32,1,38.39,38.39,1,56.73,56.73,1,52,52,1,57.04,57.04,1,15.87,15.87,1,91.83,91.83,1,24.44,24.44,1
1a6ad308b68725202e6c59be,AWLFV4CX,2023-06-21T18:09:15.162Z,minute,20.19,20.19,1,36.66,36.66,1,28.42,28.42,1,38.17,38.17,1,35.83,35.83,1,38.34,38.34,1,13.01,13.01,1,91.45,91.45,1,24.44,24.44,1
825b090afdf2bd9732290552,AWLFV4CX,2023-06-21T17:52:09.014Z,minute,22.35,22.35,1,42.64,42.64,1,31.69,31.69,1,44.55,44.55,1,38.04,38.04,1,44.69,44.69,1,14.19,14.19,1,91.52,91.52,1,24.42,24.42,1
b9c1e6419bcf894dd7dfdaf1,AWLFV4CX,2023-06-21T17:35:07.215Z,minute,18.4,18.4,1,34.87,34.87,1,24.87,24.87,1,35.96,35.96,1,33.18,33.18,1,36.14,36.14,1,12.42,12.42,1,91.49,91.49,1,24.36,24.36,1
cf0023453394779627df9414,AWLFV4CX,2023-06-21T17:18:05.246Z,minute,14.65,14.65,1,26.22,26.22,1,20.08,20.08,1,27.36,27.36,1,23.96,23.96,1,27.43,27.43,1,13.69,13.69,1,91.6,91.6,1,24.25,24.25,1
a50fc44cf20296fdee8e785b,AWLFV4CX,2023-06-21T17:01:03.256Z,minute,10.54,10.54,1,19.86,19.86,1,14,14,1,20.65,20.65,1,18.77,18.77,1,20.73,20.73,1,10.49,10.49,1,91.52,91.52,1,24.23,24.23,1
