MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
a3301277fa5c3af5f8ced513,AC6XC9KX,2023-06-26T23:53:28.556Z,minute,21.19,21.19,1,38.08,38.08,1,32.5,32.5,1,39.92,39.92,1,46.93,46.93,1,40.22,40.22,1,13.29,13.29,1,79.04,79.04,1,25.11,25.11,1
0f8c2ac659e3fdc75dbb52b9,AC6XC9KX,2023-06-26T23:36:22.614Z,minute,31.55,31.55,1,67.29,67.29,1,47.53,47.53,1,70.52,70.52,1,63.77,63.77,1,70.92,70.92,1,17.26,17.26,1,79.33,79.33,1,25,25,1
f76f9b673a217ddfdedab667,AC6XC9KX,2023-06-26T23:19:16.445Z,minute,25.63,25.63,1,53.06,53.06,1,37.24,37.24,1,54.78,54.78,1,53.2,53.2,1,55.1,55.1,1,17.93,17.93,1,79.36,79.36,1,24.94,24.94,1
ef8a3e517ece4c3e12f3dc5b,AC6XC9KX,2023-06-26T23:02:02.924Z,minute,23.12,23.12,1,43.5,43.5,1,34.31,34.31,1,45.13,45.13,1,49.65,49.65,1,45.42,45.42,1,18.95,18.95,1,79.07,79.07,1,25.02,25.02,1
d4e9b2b67f78f7da7e2a22a0,AC6XC9KX,2023-06-26T22:44:55.353Z,minute,24.78,24.78,1,47.9,47.9,1,36.18,36.18,1,49.64,49.64,1,53.35,53.35,1,50.02,50.02,1,19.9,19.9,1,78.97,78.97,1,25.09,25.09,1
3588321846ca2bb229893266,AC6XC9KX,2023-06-26T22:27:49.350Z,minute,23.67,23.67,1,45.67,45.67,1,33.69,33.69,1,47.37,47.37,1,44.82,44.82,1,47.63,47.63,1,21.89,21.89,1,78.92,78.92,1,25.13,25.13,1
4c73007d2a517f1caef6d257,AC6XC9KX,2023-06-26T22:10:40.430Z,minute,20.55,20.55,1,36.73,36.73,1,30.3,30.3,1,38.23,38.23,1,43.93,43.93,1,38.5,38.5,1,25.09,25.09,1,78.14,78.14,1,25.19,25.19,1
e436d32d0ce99a033d62e2b1,AC6XC9KX,2023-06-26T21:53:34.662Z,minute,39.72,39.72,1,98.11,98.11,1,55.12,55.12,1,101.07,101.07,1,74.67,74.67,1,101.62,101.62,1,25.7,25.7,1,78.04,78.04,1,25.21,25.21,1
b70809c29c7bbcb71339c704,AC6XC9KX,2023-06-26T21:36:28.858Z,minute,79.31,79.31,1,199.68,199.68,1,116.39,116.39,1,207.02,207.02,1,152.31,152.31,1,208.48,208.48,1,26.18,26.18,1,77.7,77.7,1,25.3,25.3,1
783412182804fbd99b413e49,AC6XC9KX,2023-06-26T21:19:19.932Z,minute,37.31,37.31,1,92.54,92.54,1,51.49,51.49,1,95.37,95.37,1,72.47,72.47,1,95.93,95.93,1,24.31,24.31,1,77.18,77.18,1,25.36,25.36,1
3bcdf65f184c77f2fd913fb3,AC6XC9KX,2023-06-26T21:02:14.064Z,minute,24,24,1,46.21,46.21,1,35.97,35.97,1,48.03,48.03,1,51.03,51.03,1,48.38,48.38,1,21.38,21.38,1,77.02,77.02,1,25.42,25.42,1
aabc0ee2c0e5371378b4a77c,AC6XC9KX,2023-06-26T20:45:07.601Z,minute,31.35,31.35,1,74.06,74.06,1,46.49,46.49,1,76.56,76.56,1,64.9,64.9,1,77.1,77.1,1,26.19,26.19,1,76.95,76.95,1,25.55,25.55,1
28b2e289188593f904b6bb39,AC6XC9KX,2023-06-26T20:28:00.718Z,minute,36.97,36.97,1,94.28,94.28,1,59.76,59.76,1,98.54,98.54,1,88.7,88.7,1,99.6,99.6,1,28.3,28.3,1,76.04,76.04,1,25.6,25.6,1
172873318572090d934a90a3,AC6XC9KX,2023-06-26T20:10:54.912Z,minute,30.2,30.2,1,67.77,67.77,1,46.24,46.24,1,70.54,70.54,1,70.24,70.24,1,71.3,71.3,1,23.3,23.3,1,74.98,74.98,1,25.71,25.71,1
01e7d6dd0c114868a2fe957c,AC6XC9KX,2023-06-26T19:53:49.223Z,minute,21.81,21.81,1,42.71,42.71,1,31.58,31.58,1,44.2,44.2,1,45.14,45.14,1,44.5,44.5,1,22.57,22.57,1,73.7,73.7,1,25.85,25.85,1
689069750ebc451a3c252479,AC6XC9KX,2023-06-26T19:36:39.720Z,minute,23.33,23.33,1,49,49,1,33.33,33.33,1,50.48,50.48,1,45.02,45.02,1,50.71,50.71,1,25.43,25.43,1,72.5,72.5,1,25.95,25.95,1
