MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
64799dac057d41aea7a7d71b,AGGT7KJN,2023-06-02T07:43:40.373Z,minute,32.79,32.79,1,83.83,83.83,1,47.41,47.41,1,86.59,86.59,1,59.81,59.81,1,86.95,86.95,1,14.82,14.82,1,77.33,77.33,1,29.07,29.07,1
6479998f942470810734457d,AGGT7KJN,2023-06-02T07:26:07.363Z,minute,44.78,44.78,1,115.78,115.78,1,63.37,63.37,1,120.28,120.28,1,74.2,74.2,1,120.77,120.77,1,15.81,15.81,1,79.39,79.39,1,28.22,28.22,1
647995729424708107343be3,AGGT7KJN,2023-06-02T07:08:33.986Z,minute,41.35,41.35,1,109.21,109.21,1,57.49,57.49,1,113.11,113.11,1,71.31,71.31,1,113.54,113.54,1,18.66,18.66,1,82.02,82.02,1,27.33,27.33,1
64799139d3d5f8d5bd7941f1,AGGT7KJN,2023-06-02T06:50:32.737Z,minute,35.24,35.24,1,92.03,92.03,1,49.61,49.61,1,95.03,95.03,1,63.02,63.02,1,95.39,95.39,1,22.77,22.77,1,83.85,83.85,1,26.62,26.62,1
64798d1f942470810734298b,AGGT7KJN,2023-06-02T06:33:02.332Z,minute,50.03,50.03,1,129.88,129.88,1,67.84,67.84,1,134.37,134.37,1,77.02,77.02,1,134.74,134.74,1,25.68,25.68,1,85.28,85.28,1,25.99,25.99,1
64798904d3d5f8d5bd792b03,AGGT7KJN,2023-06-02T06:15:31.794Z,minute,71.37,71.37,1,178.72,178.72,1,106.78,106.78,1,187.04,187.04,1,124.1,124.1,1,187.97,187.97,1,30.54,30.54,1,86.43,86.43,1,25.64,25.64,1
647984ea057d41aea7a7999e,AGGT7KJN,2023-06-02T05:58:00.661Z,minute,71.39,71.39,1,183.52,183.52,1,97.02,97.02,1,189.93,189.93,1,105.68,105.68,1,190.6,190.6,1,37.64,37.64,1,86.8,86.8,1,25.46,25.46,1
647980ced8b93b2dbaf5749f,AGGT7KJN,2023-06-02T05:40:29.395Z,minute,52.43,52.43,1,139.55,139.55,1,68.01,68.01,1,143.53,143.53,1,75.83,75.83,1,143.94,143.94,1,32.42,32.42,1,86.62,86.62,1,25.46,25.46,1
64797cb1d8b93b2dbaf56926,AGGT7KJN,2023-06-02T05:22:55.896Z,minute,42.02,42.02,1,108.17,108.17,1,56.81,56.81,1,112.1,112.1,1,69,69,1,112.38,112.38,1,30.51,30.51,1,86.49,86.49,1,25.5,25.5,1
64797896a0831e9708446bd5,AGGT7KJN,2023-06-02T05:05:25.368Z,minute,28.64,28.64,1,66.3,66.3,1,41.61,41.61,1,68.47,68.47,1,52.06,52.06,1,68.72,68.72,1,33.31,33.31,1,86.25,86.25,1,25.51,25.51,1
6479747ba0831e9708446185,AGGT7KJN,2023-06-02T04:47:54.709Z,minute,27.42,27.42,1,62.38,62.38,1,39.45,39.45,1,64.31,64.31,1,50.55,50.55,1,64.56,64.56,1,25.89,25.89,1,86.02,86.02,1,25.57,25.57,1
64797060d8b93b2dbaf54cea,AGGT7KJN,2023-06-02T04:30:24.022Z,minute,25.55,25.55,1,57.16,57.16,1,37.36,37.36,1,58.85,58.85,1,44.97,44.97,1,59.06,59.06,1,27.54,27.54,1,85.69,85.69,1,25.61,25.61,1
64796c4515d82801f1f1aac8,AGGT7KJN,2023-06-02T04:12:53.372Z,minute,27.39,27.39,1,60.59,60.59,1,38.45,38.45,1,62.61,62.61,1,47.42,47.42,1,62.78,62.78,1,25.75,25.75,1,85.58,85.58,1,25.65,25.65,1
6479682bef1dcd5a24996dd4,AGGT7KJN,2023-06-02T03:55:22.594Z,minute,20.57,20.57,1,39.61,39.61,1,30.18,30.18,1,40.98,40.98,1,35.14,35.14,1,41.18,41.18,1,29.68,29.68,1,85.52,85.52,1,25.71,25.71,1
64796411ef1dcd5a24996160,AGGT7KJN,2023-06-02T03:37:52.037Z,minute,32.29,32.29,1,76.76,76.76,1,46.91,46.91,1,79.59,79.59,1,57.12,57.12,1,79.94,79.94,1,26.11,26.11,1,85.44,85.44,1,25.73,25.73,1
64795ff68ee317d67083ff15,AGGT7KJN,2023-06-02T03:20:21.607Z,minute,20.06,20.06,1,37.51,37.51,1,30.42,30.42,1,38.96,38.96,1,35.81,35.81,1,39.18,39.18,1,29.44,29.44,1,85.86,85.86,1,25.83,25.83,1
64795bdc8ee317d67083f365,AGGT7KJN,2023-06-02T03:02:50.736Z,minute,18.42,18.42,1,34.21,34.21,1,27.94,27.94,1,35.74,35.74,1,32.94,32.94,1,35.92,35.92,1,18.1,18.1,1,85.68,85.68,1,25.96,25.96,1
647957c1ef1dcd5a249945da,AGGT7KJN,2023-06-02T02:45:20.181Z,minute,18.81,18.81,1,34.14,34.14,1,28.42,28.42,1,35.73,35.73,1,34.19,34.19,1,35.93,35.93,1,15.62,15.62,1,85.3,85.3,1,26.09,26.09,1
647953a68ee317d67083e089,AGGT7KJN,2023-06-02T02:27:49.883Z,minute,15.25,15.25,1,27.02,27.02,1,21.25,21.25,1,27.95,27.95,1,23.86,23.86,1,28.07,28.07,1,18.19,18.19,1,85.2,85.2,1,26.22,26.22,1
64794f898ee317d67083d6a4,AGGT7KJN,2023-06-02T02:10:16.581Z,minute,15.42,15.42,1,28.82,28.82,1,22.62,22.62,1,30.07,30.07,1,26.46,26.46,1,30.18,30.18,1,17.26,17.26,1,85.37,85.37,1,26.16,26.16,1
64794b6c11674e9c26676598,AGGT7KJN,2023-06-02T01:52:43.157Z,minute,17.96,17.96,1,32.46,32.46,1,25.15,25.15,1,33.74,33.74,1,29.08,29.08,1,33.88,33.88,1,19.86,19.86,1,85.86,85.86,1,26.09,26.09,1
64794751d36287f9c0d24975,AGGT7KJN,2023-06-02T01:35:12.319Z,minute,16.14,16.14,1,29.99,29.99,1,25.08,25.08,1,31.18,31.18,1,30.05,30.05,1,31.41,31.41,1,20.07,20.07,1,85.94,85.94,1,26.04,26.04,1
6479433411674e9c26675410,AGGT7KJN,2023-06-02T01:17:39.081Z,minute,21.39,21.39,1,41.86,41.86,1,31.33,31.33,1,43.31,43.31,1,38.24,38.24,1,43.51,43.51,1,28.65,28.65,1,85.79,85.79,1,26.11,26.11,1
64793f16d36287f9c0d231d3,AGGT7KJN,2023-06-02T01:00:05.355Z,minute,20.18,20.18,1,38.97,38.97,1,31.16,31.16,1,40.5,40.5,1,37.86,37.86,1,40.74,40.74,1,24,24,1,85.62,85.62,1,26.19,26.19,1
64793afbd36287f9c0d22702,AGGT7KJN,2023-06-02T00:42:34.882Z,minute,34.06,34.06,1,82.15,82.15,1,49.86,49.86,1,85.47,85.47,1,65.63,65.63,1,85.83,85.83,1,26.24,26.24,1,85.3,85.3,1,26.22,26.22,1
647936ded36287f9c0d21bbf,AGGT7KJN,2023-06-02T00:25:01.498Z,minute,17.42,17.42,1,31.8,31.8,1,25.81,25.81,1,33.19,33.19,1,29.62,29.62,1,33.29,33.29,1,19.29,19.29,1,85.12,85.12,1,26.29,26.29,1
6479322d64bb21f4e88d5c70,AGGT7KJN,2023-06-02T00:05:01.655Z,minute,22.64,22.64,1,45.36,45.36,1,33.25,33.25,1,46.96,46.96,1,42.61,42.61,1,47.14,47.14,1,28.68,28.68,1,85.04,85.04,1,26.43,26.43,1
