MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
4d0bcde1e25204f95daec910,AYQ9WCLH,2023-06-25T23:47:43.004Z,minute,11.88,11.88,1,20.87,20.87,1,17.62,17.62,1,21.85,21.85,1,19.62,19.62,1,21.92,21.92,1,30.65,30.65,1,78.36,78.36,1,25.16,25.16,1
ef29c8b0401f9507f5a95e01,AYQ9WCLH,2023-06-25T23:30:39.462Z,minute,10.96,10.96,1,19.68,19.68,1,16.73,16.73,1,20.53,20.53,1,19.15,19.15,1,20.6,20.6,1,32.1,32.1,1,78.68,78.68,1,25.04,25.04,1
15f0a48b213abe6a149de506,AYQ9WCLH,2023-06-25T23:13:32.921Z,minute,14.23,14.23,1,24.53,24.53,1,20.5,20.5,1,25.52,25.52,1,23.35,23.35,1,25.59,25.59,1,42.84,42.84,1,79.81,79.81,1,24.92,24.92,1
510e3bb92fc5a1fdf4b23f07,AYQ9WCLH,2023-06-25T22:56:29.579Z,minute,11.81,11.81,1,21.18,21.18,1,17.54,17.54,1,22.07,22.07,1,22.23,22.23,1,22.16,22.16,1,37,37,1,79.36,79.36,1,24.92,24.92,1
09763281955c5dfcde931b3e,AYQ9WCLH,2023-06-25T22:39:23.304Z,minute,15.77,15.77,1,26.98,26.98,1,24.19,24.19,1,28.29,28.29,1,27.12,27.12,1,28.41,28.41,1,35.82,35.82,1,78.77,78.77,1,25.02,25.02,1
b3f5fcc6f37906d7b8fd7b8c,AYQ9WCLH,2023-06-25T22:22:17.036Z,minute,17.38,17.38,1,30.54,30.54,1,26.81,26.81,1,31.8,31.8,1,30.58,30.58,1,31.97,31.97,1,31.82,31.82,1,78.03,78.03,1,25.18,25.18,1
19851818c2cb6916d2377b3b,AYQ9WCLH,2023-06-25T22:05:10.613Z,minute,32.13,32.13,1,73.18,73.18,1,50.69,50.69,1,76.78,76.78,1,65.64,65.64,1,77.25,77.25,1,39.17,39.17,1,78.02,78.02,1,25.25,25.25,1
9c95121a8928d9f719ed4cc8,AYQ9WCLH,2023-06-25T21:48:03.809Z,minute,32.51,32.51,1,71.9,71.9,1,52.04,52.04,1,75.45,75.45,1,62.82,62.82,1,75.9,75.9,1,34.86,34.86,1,77.94,77.94,1,25.37,25.37,1
85d3b4909ac9b947c10a71be,AYQ9WCLH,2023-06-25T21:30:57.460Z,minute,32.8,32.8,1,77.8,77.8,1,50.21,50.21,1,81.53,81.53,1,66.22,66.22,1,81.94,81.94,1,37.98,37.98,1,77.56,77.56,1,25.39,25.39,1
865b80d7f031458ef0996ee8,AYQ9WCLH,2023-06-25T21:13:51.351Z,minute,29.73,29.73,1,64.91,64.91,1,46.84,46.84,1,67.77,67.77,1,61.39,61.39,1,68.28,68.28,1,35.86,35.86,1,77.01,77.01,1,25.53,25.53,1
7715c34c45a3b8bb52ae74cf,AYQ9WCLH,2023-06-25T20:56:45.240Z,minute,23.33,23.33,1,44.68,44.68,1,35.08,35.08,1,46.36,46.36,1,43.35,43.35,1,46.59,46.59,1,37.36,37.36,1,76.4,76.4,1,25.62,25.62,1
bddf26f0c8e2789b5076d1f5,AYQ9WCLH,2023-06-25T20:39:41.686Z,minute,15,15,1,26.89,26.89,1,22.91,22.91,1,27.89,27.89,1,26.85,26.85,1,28.03,28.03,1,32.44,32.44,1,75.86,75.86,1,25.67,25.67,1
ce4a1e690d9d4872408e9d99,AYQ9WCLH,2023-06-25T20:22:38.085Z,minute,22,22,1,40.92,40.92,1,33.81,33.81,1,42.72,42.72,1,43.54,43.54,1,42.99,42.99,1,33.99,33.99,1,75.56,75.56,1,25.74,25.74,1
4d437c3e5711ef8c66c771be,AYQ9WCLH,2023-06-25T20:05:31.512Z,minute,19.2,19.2,1,37.12,37.12,1,26.77,26.77,1,38.49,38.49,1,32.66,32.66,1,38.67,38.67,1,33.42,33.42,1,75.03,75.03,1,25.83,25.83,1
66b58639d7375330c08d2cf1,AYQ9WCLH,2023-06-25T19:48:28.301Z,minute,18.73,18.73,1,34.51,34.51,1,30.63,30.63,1,36.37,36.37,1,38.67,38.67,1,36.66,36.66,1,34.68,34.68,1,74.65,74.65,1,25.98,25.98,1
f4267d5e6fdda40db71a9f70,AYQ9WCLH,2023-06-25T19:31:25.127Z,minute,17.47,17.47,1,31.18,31.18,1,27.35,27.35,1,32.54,32.54,1,35.01,35.01,1,32.76,32.76,1,32.26,32.26,1,73.66,73.66,1,26.12,26.12,1
cc1d7569b9aeac9bd344cf32,AYQ9WCLH,2023-06-25T19:14:21.615Z,minute,78.2,78.2,1,172.53,172.53,1,136.2,136.2,1,183.61,183.61,1,173.4,173.4,1,184.96,184.96,1,34.5,34.5,1,73.14,73.14,1,26.27,26.27,1
645857d73e24909a85687195,AYQ9WCLH,2023-06-25T18:57:18.472Z,minute,26.86,26.86,1,57.76,57.76,1,45.57,45.57,1,60.97,60.97,1,58.18,58.18,1,61.37,61.37,1,29.1,29.1,1,72.07,72.07,1,26.46,26.46,1
0b0c43a89e54838d8426facd,AYQ9WCLH,2023-06-25T18:40:12.454Z,minute,65,65,1,148.32,148.32,1,121.4,121.4,1,159.34,159.34,1,163.8,163.8,1,160.67,160.67,1,30.8,30.8,1,71.2,71.2,1,26.73,26.73,1
be7c41a101be87c74092787c,AYQ9WCLH,2023-06-25T18:23:09.412Z,minute,40.8,40.8,1,82.51,82.51,1,77.76,77.76,1,87.81,87.81,1,111.52,111.52,1,88.76,88.76,1,21.64,21.64,1,69.62,69.62,1,27.07,27.07,1
b19d09a9912627d858952fdf,AYQ9WCLH,2023-06-25T18:06:03.462Z,minute,32.65,32.65,1,76.3,76.3,1,55.37,55.37,1,80.36,80.36,1,71.55,71.55,1,80.93,80.93,1,17.87,17.87,1,67.65,67.65,1,27.46,27.46,1
25f2742ae9422ece4ce90f17,AYQ9WCLH,2023-06-25T17:49:00.313Z,minute,10.15,10.15,1,19.23,19.23,1,14.38,14.38,1,19.88,19.88,1,15.58,15.58,1,19.98,19.98,1,7.61,7.61,1,65.87,65.87,1,27.82,27.82,1
5b146eda0a6e9ddb01d7da6e,AYQ9WCLH,2023-06-25T17:31:57.255Z,minute,6.54,6.54,1,13.67,13.67,1,9.92,9.92,1,14.11,14.11,1,11.31,11.31,1,14.19,14.19,1,7.96,7.96,1,65.9,65.9,1,28.13,28.13,1
e5ff673d98843c383153eaa9,AYQ9WCLH,2023-06-25T17:14:51.319Z,minute,6,6,1,12.47,12.47,1,9.19,9.19,1,12.99,12.99,1,10.42,10.42,1,13.06,13.06,1,5.8,5.8,1,65.73,65.73,1,28.43,28.43,1
291cd866aa37af84c2bc29cb,AYQ9WCLH,2023-06-25T16:57:45.354Z,minute,14.83,14.83,1,28.46,28.46,1,19.16,19.16,1,29.19,29.19,1,20.77,20.77,1,29.26,29.26,1,8.91,8.91,1,64.95,64.95,1,28.82,28.82,1
37c44205c1a27664c6b271fd,AYQ9WCLH,2023-06-25T16:40:37.174Z,minute,5.69,5.69,1,12.21,12.21,1,8.5,8.5,1,12.67,12.67,1,10.04,10.04,1,12.72,12.72,1,0.75,0.75,1,63.2,63.2,1,29.25,29.25,1
fee08d502aa0c3ec62c459d2,AYQ9WCLH,2023-06-25T16:23:31.397Z,minute,5.92,5.92,1,13.07,13.07,1,9.08,9.08,1,13.45,13.45,1,10.38,10.38,1,13.51,13.51,1,-14.79,-14.79,1,60.95,60.95,1,29.38,29.38,1
53ecf9bbd0f43b844988f786,AYQ9WCLH,2023-06-25T16:06:25.655Z,minute,4.96,4.96,1,11.4,11.4,1,7.69,7.69,1,11.74,11.74,1,9.73,9.73,1,11.82,11.82,1,-12.9,-12.9,1,61.58,61.58,1,29.54,29.54,1
1024014b35462cf828b6e7cb,AYQ9WCLH,2023-06-25T15:49:19.850Z,minute,11.86,11.86,1,23.74,23.74,1,16.86,16.86,1,24.39,24.39,1,20.42,20.42,1,24.5,24.5,1,-14.72,-14.72,1,60.22,60.22,1,29.75,29.75,1
6dae4d9748f402683c2dfb88,AYQ9WCLH,2023-06-25T15:32:13.961Z,minute,7.19,7.19,1,14.96,14.96,1,10.73,10.73,1,15.44,15.44,1,12.92,12.92,1,15.51,15.51,1,-1.72,-1.72,1,61.14,61.14,1,29.75,29.75,1
a3813ede33a86811a77b3f9a,AYQ9WCLH,2023-06-25T15:15:11.195Z,minute,4.65,4.65,1,11.12,11.12,1,7.81,7.81,1,11.55,11.55,1,9.38,9.38,1,11.63,11.63,1,5.15,5.15,1,62.76,62.76,1,29.43,29.43,1
c0cea04e83244ccaeb5056b9,AYQ9WCLH,2023-06-25T14:58:08.191Z,minute,7.12,7.12,1,15.83,15.83,1,10.85,10.85,1,16.36,16.36,1,11.92,11.92,1,16.41,16.41,1,-1.27,-1.27,1,62.5,62.5,1,29.75,29.75,1
df653252d330fddd426f9afb,AYQ9WCLH,2023-06-25T14:41:01.875Z,minute,10.23,10.23,1,20.72,20.72,1,14.38,14.38,1,21.25,21.25,1,15.77,15.77,1,21.32,21.32,1,-3.89,-3.89,1,59.36,59.36,1,30.31,30.31,1
a02ce8c93536f7c92ff8e3d5,AYQ9WCLH,2023-06-25T14:23:58.933Z,minute,7.15,7.15,1,14.71,14.71,1,9.73,9.73,1,15.19,15.19,1,10.54,10.54,1,15.23,15.23,1,-18.14,-18.14,1,58.47,58.47,1,30.25,30.25,1
4af33b1953b290c91dc58389,AYQ9WCLH,2023-06-25T14:06:53.223Z,minute,5.58,5.58,1,12.65,12.65,1,8.19,8.19,1,13.06,13.06,1,9.08,9.08,1,13.1,13.1,1,-20.48,-20.48,1,59.22,59.22,1,30.19,30.19,1
b0bbb78e779dec481fc3c263,AYQ9WCLH,2023-06-25T13:49:47.439Z,minute,5.58,5.58,1,12.94,12.94,1,8.35,8.35,1,13.31,13.31,1,8.92,8.92,1,13.36,13.36,1,-19.8,-19.8,1,58.85,58.85,1,30.62,30.62,1
