MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
15564df7c5cf203b02381de1,ACGC77KC,2023-07-05T23:56:04.288Z,minute,13.42,13.42,1,24.19,24.19,1,19.62,19.62,1,25.65,25.65,1,22.96,22.96,1,25.72,25.72,1,18.38,18.38,1,88.19,88.19,1,26.13,26.13,1
a310d5dad1593805120919a2,ACGC77KC,2023-07-05T23:38:50.091Z,minute,10.73,10.73,1,20.2,20.2,1,16.12,16.12,1,21.32,21.32,1,20.96,20.96,1,21.42,21.42,1,21.87,21.87,1,88.08,88.08,1,26.17,26.17,1
cf53dc7934a71547cb8a5de1,ACGC77KC,2023-07-05T23:21:38.151Z,minute,23.25,23.25,1,45.82,45.82,1,35.39,35.39,1,48.46,48.46,1,50.66,50.66,1,48.74,48.74,1,21.68,21.68,1,87.86,87.86,1,26.17,26.17,1
acb7f49e24b0a8393535ce89,ACGC77KC,2023-07-05T23:04:26.629Z,minute,13.86,13.86,1,25.63,25.63,1,20.48,20.48,1,27.11,27.11,1,27.83,27.83,1,27.25,27.25,1,21.83,21.83,1,88.06,88.06,1,26.11,26.11,1
c5158eb9931bb8878575a810,ACGC77KC,2023-07-05T22:47:15.067Z,minute,11.67,11.67,1,21.35,21.35,1,17.19,17.19,1,22.64,22.64,1,23.27,23.27,1,22.77,22.77,1,22.45,22.45,1,87.96,87.96,1,26.08,26.08,1
9543e9141e523a7f30a38365,ACGC77KC,2023-07-05T22:30:00.573Z,minute,14.65,14.65,1,28.11,28.11,1,21.69,21.69,1,29.64,29.64,1,27.62,27.62,1,29.77,29.77,1,21.17,21.17,1,87.8,87.8,1,26.17,26.17,1
aac6bce3b27e6759e6389e48,ACGC77KC,2023-07-05T22:12:45.087Z,minute,12.73,12.73,1,23.49,23.49,1,18.77,18.77,1,24.72,24.72,1,26.42,26.42,1,24.86,24.86,1,22.37,22.37,1,87.43,87.43,1,26.26,26.26,1
53b9d94fba3650e28e635e0a,ACGC77KC,2023-07-05T21:55:24.494Z,minute,13.85,13.85,1,26.38,26.38,1,21.85,21.85,1,27.9,27.9,1,30.69,30.69,1,28.08,28.08,1,21.32,21.32,1,87.12,87.12,1,26.31,26.31,1
259c00c13bce96e2faf2a019,ACGC77KC,2023-07-05T21:38:13.185Z,minute,12.08,12.08,1,22.58,22.58,1,19.12,19.12,1,23.99,23.99,1,23.77,23.77,1,24.1,24.1,1,24.17,24.17,1,87.28,87.28,1,26.26,26.26,1
76e33f8c4d7d2f40e2c626f5,ACGC77KC,2023-07-05T21:20:33.883Z,minute,13,13,1,23.48,23.48,1,19.85,19.85,1,24.96,24.96,1,26.23,26.23,1,25.1,25.1,1,22.02,22.02,1,86.86,86.86,1,26.28,26.28,1
