MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
af53930b48da985d70755360,ARYHXJTG,2023-07-05T23:58:48.966Z,minute,24.55,24.55,1,49.67,49.67,1,38.06,38.06,1,52.19,52.19,1,47.15,47.15,1,52.48,52.48,1,33.01,33.01,1,88.02,88.02,1,26.14,26.14,1
bd998f3daa290e9b171ffab1,ARYHXJTG,2023-07-05T23:41:19.153Z,minute,16.28,16.28,1,28.71,28.71,1,27.61,27.61,1,30.3,30.3,1,30.86,30.86,1,30.53,30.53,1,31.67,31.67,1,87.59,87.59,1,26.2,26.2,1
fbd5e90108c140674b9260ea,ARYHXJTG,2023-07-05T23:23:49.221Z,minute,44.6,44.6,1,102.38,102.38,1,70.2,70.2,1,108.17,108.17,1,79,79,1,108.85,108.85,1,32.35,32.35,1,87.24,87.24,1,26.21,26.21,1
5b551056c51bebbb52382670,ARYHXJTG,2023-07-05T23:06:19.091Z,minute,30.06,30.06,1,64.15,64.15,1,51.33,51.33,1,67.91,67.91,1,60.9,60.9,1,68.6,68.6,1,31.84,31.84,1,87.18,87.18,1,26.17,26.17,1
5a138d817f9db45f7c802624,ARYHXJTG,2023-07-05T22:48:48.440Z,minute,16,16,1,27.83,27.83,1,24.31,24.31,1,29.3,29.3,1,26.42,26.42,1,29.4,29.4,1,32.14,32.14,1,86.96,86.96,1,26.18,26.18,1
5e69c9b615c387218e1d79fe,ARYHXJTG,2023-07-05T22:31:14.985Z,minute,12.96,12.96,1,22.56,22.56,1,19.65,19.65,1,23.7,23.7,1,21.08,21.08,1,23.81,23.81,1,31.89,31.89,1,87.09,87.09,1,26.21,26.21,1
4e09d327074bb6872090349c,ARYHXJTG,2023-07-05T22:13:45.067Z,minute,17.31,17.31,1,30.18,30.18,1,27.19,27.19,1,31.61,31.61,1,30.85,30.85,1,31.8,31.8,1,34.3,34.3,1,86.66,86.66,1,26.24,26.24,1
769f33531b8fd40c40822094,ARYHXJTG,2023-07-05T21:56:07.938Z,minute,28.63,28.63,1,62.88,62.88,1,44.24,44.24,1,65.88,65.88,1,55.24,55.24,1,66.34,66.34,1,33.09,33.09,1,86.34,86.34,1,26.25,26.25,1
81e75110ee9317d8886cdb97,ARYHXJTG,2023-07-05T21:38:34.917Z,minute,27.67,27.67,1,56.34,56.34,1,43.59,43.59,1,59.47,59.47,1,50.98,50.98,1,59.84,59.84,1,33.56,33.56,1,86.6,86.6,1,26.22,26.22,1
3c0eb3914c10dea393129a25,ARYHXJTG,2023-07-05T21:21:04.775Z,minute,21.73,21.73,1,42.02,42.02,1,33.92,33.92,1,44.1,44.1,1,40.04,40.04,1,44.35,44.35,1,35.97,35.97,1,86.32,86.32,1,26.27,26.27,1
