MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
24efb3f60635bbcf9ad2626e,ARYGQHMY,2023-06-25T23:52:52.619Z,minute,11.52,11.52,1,22.2,22.2,1,15.81,15.81,1,22.96,22.96,1,20.33,20.33,1,23.08,23.08,1,26.39,26.39,1,78.9,78.9,1,25.31,25.31,1
4b3e1cdbc4456140e942df98,ARYGQHMY,2023-06-25T23:35:17.846Z,minute,16.35,16.35,1,30.88,30.88,1,23.5,23.5,1,31.99,31.99,1,32.42,32.42,1,32.18,32.18,1,29.34,29.34,1,79.09,79.09,1,25.27,25.27,1
cdc525afd5d10f31a3a50a48,ARYGQHMY,2023-06-25T23:17:42.332Z,minute,12.62,12.62,1,24.91,24.91,1,17.58,17.58,1,25.67,25.67,1,24.27,24.27,1,25.83,25.83,1,28.83,28.83,1,78.75,78.75,1,25.24,25.24,1
92667e4c57f3a08be53eefdb,ARYGQHMY,2023-06-25T23:00:06.800Z,minute,16.46,16.46,1,33.76,33.76,1,21.31,21.31,1,34.54,34.54,1,29.58,29.58,1,34.7,34.7,1,30.09,30.09,1,78.6,78.6,1,25.3,25.3,1
78d50ddf2e2c8f6418499cd4,ARYGQHMY,2023-06-25T22:42:31.463Z,minute,20.54,20.54,1,43.2,43.2,1,27.42,27.42,1,44.26,44.26,1,38.69,38.69,1,44.47,44.47,1,44.7,44.7,1,78.41,78.41,1,25.33,25.33,1
89f1fc4a3f9981058fb9de94,ARYGQHMY,2023-06-25T22:24:56.490Z,minute,36.88,36.88,1,96.13,96.13,1,46.63,46.63,1,97.94,97.94,1,59.22,59.22,1,98.31,98.31,1,43.64,43.64,1,77.56,77.56,1,25.48,25.48,1
b6f29f623580f895a792335a,ARYGQHMY,2023-06-25T22:07:21.615Z,minute,16.09,16.09,1,34.96,34.96,1,21.76,21.76,1,35.89,35.89,1,33.03,33.03,1,36.15,36.15,1,35.2,35.2,1,77.15,77.15,1,25.52,25.52,1
3977aea2c31ed6c4acc9d07b,ARYGQHMY,2023-06-25T21:49:46.676Z,minute,15.69,15.69,1,36.32,36.32,1,21.27,21.27,1,37.2,37.2,1,30.12,30.12,1,37.35,37.35,1,37.96,37.96,1,77.07,77.07,1,25.64,25.64,1
3df03c3de6677a375864dfa9,ARYGQHMY,2023-06-25T21:32:11.448Z,minute,27.76,27.76,1,66.34,66.34,1,38.71,38.71,1,67.98,67.98,1,53.37,53.37,1,68.34,68.34,1,38.66,38.66,1,77.03,77.03,1,25.67,25.67,1
d78a61e41c9ae23ad61da9ad,ARYGQHMY,2023-06-25T21:14:35.989Z,minute,21.95,21.95,1,51.32,51.32,1,31.34,31.34,1,52.85,52.85,1,43.83,43.83,1,53.12,53.12,1,41.18,41.18,1,76.75,76.75,1,25.7,25.7,1
9fbf9fb60449a51ae3c0703c,ARYGQHMY,2023-06-25T20:56:57.587Z,minute,17.73,17.73,1,35.6,35.6,1,24.65,24.65,1,36.63,36.63,1,34.42,34.42,1,36.83,36.83,1,39.97,39.97,1,76.35,76.35,1,25.8,25.8,1
d7468c95f669e0739db60462,ARYGQHMY,2023-06-25T20:39:22.787Z,minute,25.69,25.69,1,58.3,58.3,1,36.29,36.29,1,59.81,59.81,1,49.33,49.33,1,60.18,60.18,1,47.32,47.32,1,75.54,75.54,1,25.89,25.89,1
