MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
fc42704670b826c7b4a8b60b,ARYHXJTG,2023-06-14T23:50:18.540Z,minute,23.59,23.59,1,47.23,47.23,1,37.61,37.61,1,49.24,49.24,1,48.55,48.55,1,49.67,49.67,1,23.85,23.85,1,78.73,78.73,1,26.99,26.99,1
644a71141978ebfdcbcd37c4,ARYHXJTG,2023-06-14T23:32:48.554Z,minute,19,19,1,33.69,33.69,1,29.22,29.22,1,35.2,35.2,1,34.22,34.22,1,35.46,35.46,1,25.12,25.12,1,78.77,78.77,1,27.06,27.06,1
f8404f41d1a5bb7febe0edde,ARYHXJTG,2023-06-14T23:15:15.344Z,minute,21.76,21.76,1,42.75,42.75,1,34.16,34.16,1,44.63,44.63,1,41.88,41.88,1,44.99,44.99,1,24.71,24.71,1,78.71,78.71,1,27.09,27.09,1
1e4f2a1adce5316bd19a06ee,ARYHXJTG,2023-06-14T22:57:45.243Z,minute,15.42,15.42,1,28.32,28.32,1,25.33,25.33,1,29.58,29.58,1,30.64,30.64,1,29.87,29.87,1,25.13,25.13,1,78.43,78.43,1,27.04,27.04,1
2d539f170e83b6bd34f8a6b7,ARYHXJTG,2023-06-14T22:40:14.420Z,minute,15.42,15.42,1,27.77,27.77,1,22.15,22.15,1,28.82,28.82,1,25.08,25.08,1,28.99,28.99,1,23.84,23.84,1,78.42,78.42,1,26.99,26.99,1
8a9eb07e936e4831f19e03ab,ARYHXJTG,2023-06-14T22:22:43.698Z,minute,19.19,19.19,1,34.05,34.05,1,28.19,28.19,1,35.57,35.57,1,33.69,33.69,1,35.76,35.76,1,23.14,23.14,1,78.21,78.21,1,27.04,27.04,1
ce0850efe36ffe07bb8e095d,ARYHXJTG,2023-06-14T22:05:13.661Z,minute,28.84,28.84,1,62.8,62.8,1,45.85,45.85,1,65.88,65.88,1,58.06,58.06,1,66.4,66.4,1,24.98,24.98,1,77.97,77.97,1,27.09,27.09,1
77a6598127f32055e8ef044e,ARYHXJTG,2023-06-14T21:47:42.668Z,minute,42.18,42.18,1,105.19,105.19,1,72.78,72.78,1,110.75,110.75,1,91.54,91.54,1,112.14,112.14,1,27.65,27.65,1,77.89,77.89,1,27.13,27.13,1
c426ccf8f8f543121674a27f,ARYHXJTG,2023-06-14T21:30:12.473Z,minute,19.65,19.65,1,34.64,34.64,1,28.08,28.08,1,35.92,35.92,1,34.23,34.23,1,36.17,36.17,1,24.26,24.26,1,77.83,77.83,1,27.15,27.15,1
ff24f45473b545e8a96214e4,ARYHXJTG,2023-06-14T21:12:42.449Z,minute,22,22,1,42.97,42.97,1,34.47,34.47,1,44.81,44.81,1,41.8,41.8,1,45.08,45.08,1,24.89,24.89,1,77.56,77.56,1,27.2,27.2,1
