MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
28e47214c8c1e0ce8e35b485,AK4LTWCG,2023-06-14T23:50:40.724Z,minute,19.75,19.75,1,35.32,35.32,1,29.24,29.24,1,36.69,36.69,1,36.85,36.85,1,36.94,36.94,1,2.8,2.8,1,77.18,77.18,1,27.47,27.47,1
901757ad94396a02dc84ba94,AK4LTWCG,2023-06-14T23:33:14.178Z,minute,18.78,18.78,1,32.79,32.79,1,28.61,28.61,1,34.22,34.22,1,37.25,37.25,1,34.47,34.47,1,1.83,1.83,1,76.94,76.94,1,27.52,27.52,1
fb89201325e76ff83880b852,AK4LTWCG,2023-06-14T23:15:47.553Z,minute,20.73,20.73,1,39.19,39.19,1,30.58,30.58,1,40.8,40.8,1,36.77,36.77,1,40.99,40.99,1,4.11,4.11,1,76.92,76.92,1,27.5,27.5,1
dd71cfe523a756c9ff31e690,AK4LTWCG,2023-06-14T22:58:21.056Z,minute,19.04,19.04,1,33.37,33.37,1,29,29,1,34.9,34.9,1,35.23,35.23,1,35.08,35.08,1,8.19,8.19,1,77.18,77.18,1,27.47,27.47,1
d69b41ea16b4cd7498a4d662,AK4LTWCG,2023-06-14T22:40:54.418Z,minute,18.04,18.04,1,31.2,31.2,1,26.88,26.88,1,32.5,32.5,1,31.96,31.96,1,32.69,32.69,1,4.97,4.97,1,77.28,77.28,1,27.4,27.4,1
d29dcb783b88f23227a1b443,AK4LTWCG,2023-06-14T22:23:28.034Z,minute,18.35,18.35,1,32.5,32.5,1,27.69,27.69,1,33.88,33.88,1,35.04,35.04,1,34.09,34.09,1,4.73,4.73,1,77.2,77.2,1,27.42,27.42,1
53bf478668c7c042df6e58f4,AK4LTWCG,2023-06-14T22:05:58.512Z,minute,14.69,14.69,1,26.65,26.65,1,22.04,22.04,1,27.78,27.78,1,26.19,26.19,1,27.9,27.9,1,2.47,2.47,1,76.53,76.53,1,27.46,27.46,1
7b268217143dcdaf0585e668,AK4LTWCG,2023-06-14T21:48:32.145Z,minute,15,15,1,26.87,26.87,1,23.62,23.62,1,28.05,28.05,1,29.54,29.54,1,28.26,28.26,1,6.67,6.67,1,77.69,77.69,1,27.46,27.46,1
97c16fcbbd6b7f179d6331d9,AK4LTWCG,2023-06-14T21:31:05.644Z,minute,13.96,13.96,1,25.08,25.08,1,21.27,21.27,1,26.23,26.23,1,26.12,26.12,1,26.39,26.39,1,4.38,4.38,1,77.59,77.59,1,27.54,27.54,1
77e9ef3da2a6a6d707637737,AK4LTWCG,2023-06-14T21:13:38.821Z,minute,19.08,19.08,1,33.95,33.95,1,28.31,28.31,1,35.41,35.41,1,34.96,34.96,1,35.62,35.62,1,5.36,5.36,1,77.26,77.26,1,27.58,27.58,1
