MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
2854a873aa8145c126c8326f,AYQ9WCLH,2023-07-05T23:53:15.171Z,minute,15.14,15.14,1,25.93,25.93,1,24.83,24.83,1,27.45,27.45,1,26.21,26.21,1,27.56,27.56,1,49.71,49.71,1,84.55,84.55,1,26.64,26.64,1
b396a8e8bfacaabe917422b1,AYQ9WCLH,2023-07-05T23:36:08.653Z,minute,16,16,1,28.13,28.13,1,26,26,1,29.68,29.68,1,29,29,1,29.79,29.79,1,49.7,49.7,1,84.27,84.27,1,26.69,26.69,1
aa0f547a7708000d3bdfd4e3,AYQ9WCLH,2023-07-05T23:19:05.488Z,minute,12.77,12.77,1,22.51,22.51,1,20.35,20.35,1,23.88,23.88,1,23.62,23.62,1,23.97,23.97,1,53.83,53.83,1,83.93,83.93,1,26.69,26.69,1
ee034560378a2a5f4aa375a5,AYQ9WCLH,2023-07-05T23:02:01.783Z,minute,15.14,15.14,1,27.08,27.08,1,24.86,24.86,1,28.44,28.44,1,25.86,25.86,1,28.58,28.58,1,52.25,52.25,1,83.99,83.99,1,26.68,26.68,1
87e87c76f3e07e4309fe505c,AYQ9WCLH,2023-07-05T22:44:54.722Z,minute,11.61,11.61,1,20.83,20.83,1,18.83,18.83,1,21.93,21.93,1,20.61,20.61,1,22.04,22.04,1,51.3,51.3,1,83.6,83.6,1,26.76,26.76,1
30c08c620c5bdd8a533362b1,AYQ9WCLH,2023-07-05T22:27:51.495Z,minute,15.69,15.69,1,28.31,28.31,1,25.36,25.36,1,29.71,29.71,1,27.69,27.69,1,29.85,29.85,1,50.46,50.46,1,83.45,83.45,1,26.75,26.75,1
8d48d1348bce66e980041a91,AYQ9WCLH,2023-07-05T22:10:44.958Z,minute,22.17,22.17,1,40.47,40.47,1,34.33,34.33,1,42.3,42.3,1,41.3,41.3,1,42.51,42.51,1,54.29,54.29,1,83.4,83.4,1,26.72,26.72,1
dc9a294afdf6ceed6df91949,AYQ9WCLH,2023-07-05T21:53:41.361Z,minute,15.36,15.36,1,26.79,26.79,1,24.88,24.88,1,28.15,28.15,1,25.3,25.3,1,28.27,28.27,1,53.02,53.02,1,83.33,83.33,1,26.72,26.72,1
515b7e63feb21e8577262499,AYQ9WCLH,2023-07-05T21:36:34.873Z,minute,14.73,14.73,1,26.3,26.3,1,23.12,23.12,1,27.6,27.6,1,26.08,26.08,1,27.69,27.69,1,52.11,52.11,1,83.19,83.19,1,26.75,26.75,1
5bf653dc543cc7abb8e47bcb,AYQ9WCLH,2023-07-05T21:19:28.316Z,minute,13.14,13.14,1,24.01,24.01,1,21.91,21.91,1,25.36,25.36,1,22.88,22.88,1,25.48,25.48,1,53.65,53.65,1,82.64,82.64,1,26.8,26.8,1
e5516ba59e4ebb2060991b9f,AYQ9WCLH,2023-07-05T21:02:25.203Z,minute,19.55,19.55,1,34.86,34.86,1,30,30,1,36.44,36.44,1,33.55,33.55,1,36.61,36.61,1,59,59,1,82.41,82.41,1,26.79,26.79,1
0736f185a5a0d0b548b2d60d,AYQ9WCLH,2023-07-05T20:45:21.634Z,minute,19.22,19.22,1,35.26,35.26,1,30.42,30.42,1,36.98,36.98,1,33.86,33.86,1,37.14,37.14,1,57.49,57.49,1,82.26,82.26,1,26.77,26.77,1
d619658c3ecac8e899d3ae7a,AYQ9WCLH,2023-07-05T20:28:12.913Z,minute,19.31,19.31,1,35.05,35.05,1,28.04,28.04,1,36.4,36.4,1,30.15,30.15,1,36.5,36.5,1,60.04,60.04,1,81.65,81.65,1,26.8,26.8,1
1179a9001d9b0f46c72c5142,AYQ9WCLH,2023-07-05T20:11:09.498Z,minute,15.73,15.73,1,28.32,28.32,1,24.37,24.37,1,29.72,29.72,1,26.01,26.01,1,29.83,29.83,1,53.64,53.64,1,81.45,81.45,1,26.83,26.83,1
ee813f1888efc34bd090546b,AYQ9WCLH,2023-07-05T19:54:05.807Z,minute,27.82,27.82,1,62.66,62.66,1,39.61,39.61,1,64.72,64.72,1,47.47,47.47,1,64.92,64.92,1,62.61,62.61,1,80.92,80.92,1,26.91,26.91,1
f1b99b6b7cc1284c5f09d13d,AYQ9WCLH,2023-07-05T19:37:02.543Z,minute,18.54,18.54,1,32.57,32.57,1,26.27,26.27,1,33.88,33.88,1,28.62,28.62,1,33.96,33.96,1,64.43,64.43,1,80.4,80.4,1,26.93,26.93,1
5ad7bb98fd2942c97bbe4aff,AYQ9WCLH,2023-07-05T19:19:59.202Z,minute,22.36,22.36,1,42.64,42.64,1,33.85,33.85,1,44.38,44.38,1,38.85,38.85,1,44.58,44.58,1,65.92,65.92,1,79.89,79.89,1,27.04,27.04,1
513d0e63e76810729a646407,AYQ9WCLH,2023-07-05T19:02:52.929Z,minute,19.59,19.59,1,36.13,36.13,1,30,30,1,37.62,37.62,1,33.18,33.18,1,37.77,37.77,1,62.19,62.19,1,79.06,79.06,1,27.2,27.2,1
2053b333141e7f6cb5d452a8,AYQ9WCLH,2023-07-05T18:45:37.085Z,minute,17.75,17.75,1,31.57,31.57,1,27.27,27.27,1,33.15,33.15,1,28.94,28.94,1,33.25,33.25,1,62.29,62.29,1,78.09,78.09,1,27.4,27.4,1
59a999cf2a5de9273ca4b5c1,AYQ9WCLH,2023-07-05T18:28:30.589Z,minute,20.64,20.64,1,37.78,37.78,1,29.48,29.48,1,39.28,39.28,1,33.92,33.92,1,39.39,39.39,1,76.09,76.09,1,77.8,77.8,1,27.49,27.49,1
57305188c2d693ffffbb3057,AYQ9WCLH,2023-07-05T18:11:24.259Z,minute,16.48,16.48,1,30.42,30.42,1,23.53,23.53,1,31.62,31.62,1,25.73,25.73,1,31.68,31.68,1,62.91,62.91,1,76.43,76.43,1,27.79,27.79,1
f5c912304a687e7dcf61c8b4,AYQ9WCLH,2023-07-05T17:54:21.058Z,minute,20.75,20.75,1,39.71,39.71,1,30.52,30.52,1,41.14,41.14,1,34.5,34.5,1,41.27,41.27,1,70.65,70.65,1,75.03,75.03,1,28.28,28.28,1
c84af603afd7bc759aa99758,AYQ9WCLH,2023-07-05T17:37:14.629Z,minute,12.85,12.85,1,23.31,23.31,1,18.69,18.69,1,24.34,24.34,1,19.5,19.5,1,24.43,24.43,1,59.77,59.77,1,73.18,73.18,1,28.68,28.68,1
c2668e6060a986750e0fa3c1,AYQ9WCLH,2023-07-05T17:20:11.300Z,minute,16.64,16.64,1,30.19,30.19,1,25.22,25.22,1,31.38,31.38,1,26.7,26.7,1,31.52,31.52,1,57.35,57.35,1,70.57,70.57,1,29.32,29.32,1
1dc005817bc1bc51289fc30f,AYQ9WCLH,2023-07-05T17:03:07.987Z,minute,13.75,13.75,1,25.85,25.85,1,20.24,20.24,1,26.77,26.77,1,21.63,21.63,1,26.87,26.87,1,48.81,48.81,1,68.69,68.69,1,29.87,29.87,1
bad86cf865e83cfafb4c3e29,AYQ9WCLH,2023-07-05T16:46:04.471Z,minute,9.92,9.92,1,19.78,19.78,1,15.23,15.23,1,20.49,20.49,1,16.04,16.04,1,20.57,20.57,1,33.57,33.57,1,65.49,65.49,1,30.87,30.87,1
8945a5f51219dd43170dba45,AYQ9WCLH,2023-07-05T16:29:01.313Z,minute,21.06,21.06,1,41.75,41.75,1,30.53,30.53,1,43.36,43.36,1,35.98,35.98,1,43.52,43.52,1,31.75,31.75,1,63.02,63.02,1,31.83,31.83,1
624e7fe40a09c7d4e5149ba8,AYQ9WCLH,2023-07-05T16:11:55.087Z,minute,15.97,15.97,1,28.63,28.63,1,22.36,22.36,1,29.67,29.67,1,24.09,24.09,1,29.79,29.79,1,21.14,21.14,1,60.47,60.47,1,32.82,32.82,1
aafcca46cd89a420dab54b2a,AYQ9WCLH,2023-07-05T15:54:52.434Z,minute,9.46,9.46,1,18.54,18.54,1,14.88,14.88,1,19.3,19.3,1,16.31,16.31,1,19.39,19.39,1,13.05,13.05,1,58.68,58.68,1,33.36,33.36,1
1f8c12b60d291282ed54fde6,AYQ9WCLH,2023-07-05T15:37:49.584Z,minute,12.97,12.97,1,24.74,24.74,1,18.91,18.91,1,25.58,25.58,1,21.39,21.39,1,25.7,25.7,1,5.6,5.6,1,56.78,56.78,1,33.78,33.78,1
957c2ceead7b6fd00934d696,AYQ9WCLH,2023-07-05T15:20:47.184Z,minute,14.64,14.64,1,26.82,26.82,1,20.94,20.94,1,27.7,27.7,1,22.64,22.64,1,27.81,27.81,1,-16.34,-16.34,1,53.32,53.32,1,34.65,34.65,1
11d5f24adb531275e2efcb28,AYQ9WCLH,2023-07-05T15:03:41.289Z,minute,16,16,1,30.41,30.41,1,21.88,21.88,1,31.41,31.41,1,23.46,23.46,1,31.49,31.49,1,-32.17,-32.17,1,51.36,51.36,1,34.9,34.9,1
6df56973526b7efa14521739,AYQ9WCLH,2023-07-05T14:46:35.331Z,minute,14.54,14.54,1,27.57,27.57,1,20.92,20.92,1,28.77,28.77,1,22.35,22.35,1,28.84,28.84,1,-21.76,-21.76,1,51.75,51.75,1,34.96,34.96,1
623e120124faec0d0f0370e5,AYQ9WCLH,2023-07-05T14:29:32.615Z,minute,20,20,1,37.02,37.02,1,29.19,29.19,1,38.47,38.47,1,33.97,33.97,1,38.64,38.64,1,-28.44,-28.44,1,53.04,53.04,1,34.85,34.85,1
7d31e3fa3e4ee922c93433cd,AYQ9WCLH,2023-07-05T14:12:26.668Z,minute,15.78,15.78,1,29.19,29.19,1,23.37,23.37,1,30.3,30.3,1,25.57,25.57,1,30.45,30.45,1,-33.75,-33.75,1,51.91,51.91,1,35.34,35.34,1
e93e185b4cb09f7dd605b991,AYQ9WCLH,2023-07-05T13:55:20.578Z,minute,21.78,21.78,1,41.48,41.48,1,31.2,31.2,1,42.81,42.81,1,35.61,35.61,1,43.01,43.01,1,-32.03,-32.03,1,53.62,53.62,1,34.83,34.83,1
f801a13efd8a64b9658aadf6,AYQ9WCLH,2023-07-05T13:38:17.783Z,minute,19.12,19.12,1,36.25,36.25,1,26.96,26.96,1,37.48,37.48,1,30.88,30.88,1,37.59,37.59,1,-27.6,-27.6,1,56.23,56.23,1,34.07,34.07,1
d543a1ebbdbc3f4294d61b95,AYQ9WCLH,2023-07-05T13:21:14.696Z,minute,14.85,14.85,1,27.07,27.07,1,21.73,21.73,1,28.08,28.08,1,24.08,24.08,1,28.17,28.17,1,-28.57,-28.57,1,56.08,56.08,1,34.25,34.25,1
114e1d1c43b433d819a7c6e8,AYQ9WCLH,2023-07-05T13:03:53.441Z,minute,18.56,18.56,1,35.95,35.95,1,27.15,27.15,1,37.32,37.32,1,30.12,30.12,1,37.44,37.44,1,-34.84,-34.84,1,55.45,55.45,1,34.73,34.73,1
cb5deec06b4d8e995e32a622,AYQ9WCLH,2023-07-05T12:46:50.162Z,minute,18.97,18.97,1,35.15,35.15,1,27.33,27.33,1,36.31,36.31,1,30.24,30.24,1,36.49,36.49,1,-20.08,-20.08,1,58.35,58.35,1,33.87,33.87,1
2c6588f316943e93822d490a,AYQ9WCLH,2023-07-05T12:29:43.586Z,minute,22.22,22.22,1,43.96,43.96,1,32.81,32.81,1,45.54,45.54,1,37.81,37.81,1,45.71,45.71,1,-26.34,-26.34,1,58.13,58.13,1,34.25,34.25,1
fecca4df3dee3569b0dec898,AYQ9WCLH,2023-07-05T12:12:40.982Z,minute,24.09,24.09,1,48.16,48.16,1,35.5,35.5,1,50.22,50.22,1,41.37,41.37,1,50.41,50.41,1,-48.86,-48.86,1,56.58,56.58,1,34.42,34.42,1
d2b5b9f59ecd9adf442534d2,AYQ9WCLH,2023-07-05T11:55:37.754Z,minute,20.36,20.36,1,37.98,37.98,1,30.11,30.11,1,39.58,39.58,1,33.05,33.05,1,39.68,39.68,1,-45.85,-45.85,1,57.61,57.61,1,34.39,34.39,1
f5b9395aee81df3b8f710ac2,AYQ9WCLH,2023-07-05T11:38:32.074Z,minute,12.81,12.81,1,22.54,22.54,1,17.58,17.58,1,23.35,23.35,1,19.15,19.15,1,23.43,23.43,1,-62.23,-62.23,1,57.48,57.48,1,33.84,33.84,1
6c543573df093f33fce25acb,AYQ9WCLH,2023-07-05T11:21:26.600Z,minute,11.85,11.85,1,22.26,22.26,1,17.5,17.5,1,23.1,23.1,1,18.77,18.77,1,23.22,23.22,1,-49.67,-49.67,1,59.51,59.51,1,33.08,33.08,1
cc6193c30fa67d1bbffc17b0,AYQ9WCLH,2023-07-05T11:04:23.024Z,minute,16.5,16.5,1,31.13,31.13,1,22.27,22.27,1,32.11,32.11,1,24.05,24.05,1,32.2,32.2,1,-34.92,-34.92,1,62.43,62.43,1,32.32,32.32,1
def64e56ecfd7a08223ac260,AYQ9WCLH,2023-07-05T10:47:17.085Z,minute,10.85,10.85,1,20.5,20.5,1,16.19,16.19,1,21.37,21.37,1,17.77,17.77,1,21.45,21.45,1,-26.16,-26.16,1,64.18,64.18,1,31.29,31.29,1
503e3d80a7916f0c74b6e35d,AYQ9WCLH,2023-07-05T10:30:14.040Z,minute,13.42,13.42,1,24.22,24.22,1,19.64,19.64,1,25.17,25.17,1,20.42,20.42,1,25.27,25.27,1,-27.98,-27.98,1,65.81,65.81,1,30.81,30.81,1
039fc6aa83d52db7a5a17b20,AYQ9WCLH,2023-07-05T10:13:10.703Z,minute,12.58,12.58,1,22.15,22.15,1,17.54,17.54,1,23.11,23.11,1,18.88,18.88,1,23.17,23.17,1,-34.94,-34.94,1,64.58,64.58,1,30.8,30.8,1
