MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
af906f5784062e6497e4cc98,AVP6H7P3,2023-06-14T23:46:08.756Z,minute,17.59,17.59,1,31.84,31.84,1,26.61,26.61,1,33.3,33.3,1,38.94,38.94,1,33.56,33.56,1,5.31,5.31,1,78.58,78.58,1,27.12,27.12,1
7160e0bc35927de06a38a561,AVP6H7P3,2023-06-14T23:28:33.118Z,minute,21.17,21.17,1,40.62,40.62,1,32.52,32.52,1,42.42,42.42,1,47.63,47.63,1,42.71,42.71,1,7.34,7.34,1,78.95,78.95,1,27.24,27.24,1
1fb540ff1460237fb1430934,AVP6H7P3,2023-06-14T23:10:57.255Z,minute,29.18,29.18,1,66.52,66.52,1,46.18,46.18,1,70.09,70.09,1,70.53,70.53,1,70.8,70.8,1,10.08,10.08,1,79.55,79.55,1,27.22,27.22,1
1632f50508f21844d741dc90,AVP6H7P3,2023-06-14T22:53:21.596Z,minute,18.62,18.62,1,33.16,33.16,1,27.23,27.23,1,34.66,34.66,1,36,36,1,34.82,34.82,1,11.84,11.84,1,79.94,79.94,1,27.14,27.14,1
540003879c5b52955ae676ad,AVP6H7P3,2023-06-14T22:35:46.036Z,minute,18.58,18.58,1,34.42,34.42,1,27,27,1,35.8,35.8,1,39.44,39.44,1,36,36,1,10.01,10.01,1,79.29,79.29,1,27.18,27.18,1
54fda3f63cec5aced865191e,AVP6H7P3,2023-06-14T22:18:10.328Z,minute,17.78,17.78,1,31.57,31.57,1,27.42,27.42,1,33.13,33.13,1,36.45,36.45,1,33.34,33.34,1,8.83,8.83,1,79.07,79.07,1,27.22,27.22,1
f727e9dd3cab84c83df12891,AVP6H7P3,2023-06-14T22:00:34.598Z,minute,17.88,17.88,1,32.57,32.57,1,25.66,25.66,1,33.93,33.93,1,36.13,36.13,1,34.14,34.14,1,9.39,9.39,1,78.74,78.74,1,27.24,27.24,1
730ce6c79c8518e2908fd37f,AVP6H7P3,2023-06-14T21:42:58.905Z,minute,20.19,20.19,1,38.86,38.86,1,30.35,30.35,1,40.36,40.36,1,39.73,39.73,1,40.55,40.55,1,12.55,12.55,1,78.74,78.74,1,27.32,27.32,1
79073f725163e415e5569c57,AVP6H7P3,2023-06-14T21:25:23.065Z,minute,20.42,20.42,1,38.64,38.64,1,28.64,28.64,1,40.09,40.09,1,39.39,39.39,1,40.28,40.28,1,11.8,11.8,1,77.51,77.51,1,27.35,27.35,1
2187ef8a0112207e08acaff0,AVP6H7P3,2023-06-14T21:07:47.190Z,minute,18.97,18.97,1,36.06,36.06,1,27.3,27.3,1,37.4,37.4,1,37.13,37.13,1,37.6,37.6,1,9.9,9.9,1,77.78,77.78,1,27.35,27.35,1
